chrom	motif_start	motif_end	strand	n_spanning_fibers	n_spanning_msps	n_overlapping_nucs	module:0-5	footprint_codes	fire_qual	fiber_name	haplotype	haplotype_H2_count	haplotype_H1_count	n_modules	has_spanning_msp	file	type	sample
chr6	32628068	32628073	+	186	56	127	False	1	242	m84046_230828_212510_s3/128323514/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/238489551/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/244975163/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	247	m84046_230825_191347_s3/234163582/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/5248396/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230825_191347_s3/12585803/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/142086329/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/238945527/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/202511003/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/56235733/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/204216070/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_225743_s2/69014943/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/185996908/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_215531_s4/82973891/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	247	m84046_230828_225743_s2/107876864/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/156306553/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/222366695/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/108923386/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/173347038/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	False	0	-1	m84046_230828_212510_s3/153618499/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_222637_s1/139199839/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	248	m84046_230828_222637_s1/136515636/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/123144006/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/98503146/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/24708026/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/151258734/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/9311233/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	False	1	247	m84046_230828_215531_s4/180159948/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/106957932/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/229048394/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/78319995/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/47909190/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/161089964/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_225743_s2/58132221/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/30345289/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/134745199/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/198643466/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/145686797/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/74121667/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/177475309/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/154862223/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_212510_s3/165156406/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	248	m84046_230828_212510_s3/191894297/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/95292119/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/227541714/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/203688417/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/189268789/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/70129309/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	244	m84046_230828_222637_s1/261491658/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/29622971/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230825_191347_s3/191496435/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/170067929/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/38145381/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/245563985/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/208212759/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/253298603/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/65672148/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_212510_s3/219742915/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_222637_s1/241501199/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/109582133/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	False	1	248	m84046_230828_222637_s1/14156550/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/45878982/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_222637_s1/258674911/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	False	1	249	m84046_230828_222637_s1/33294083/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/195429605/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/14222222/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/77991841/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_212510_s3/150603018/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_225743_s2/91162577/ccs	H2	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/9572793/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/221189388/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_225743_s2/110888296/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/218568047/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	0	m84046_230828_212510_s3/209328068/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/1378266/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/235804347/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/173280537/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	False	0	-1	m84046_230828_222637_s1/93585593/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	3	248	m84046_230825_191347_s3/164954570/ccs	H1	92	94	1	True	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/158532617/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_215531_s4/160175977/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230828_212510_s3/186320685/ccs	H2	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
chr6	32628068	32628073	+	186	56	127	True	2	-1	m84046_230825_191347_s3/62458524/ccs	H1	92	94	1	False	CCAAT.PS00338_COLO829BL_1	CCAAT	PS00338_COLO829BL_1
